"","age","edu","inc","car","acc"
"25299",19,"College",58505.1840774518,"Truck",1
"25300",23,"High School",63358.7907467868,"Truck",0
"25301",35,"College",105175.429612542,"Standard",0
"25302",19,"College",47416.1790574805,"Standard",0
"25303",21,"College",71803.153068291,"Standard",0
"25304",20,"High School",68209.0288908302,"Standard",0
"25305",25,"College",71265.4452979369,"Truck",0
"25306",21,"College",85348.7819918596,"Standard",1
"25307",24,"College",86488.7157753209,"Truck",0
"25308",19,"High School",70052.4223612148,"Standard",0
"25309",19,"College",51939.0355141989,"Truck",0
"25310",18,"High School",40610.9524432924,"Truck",0
"25311",19,"High School",55844.5340354497,"Truck",0
"25312",32,"College",104851.057481821,"Truck",0
"25313",29,"High School",79992.3133448932,"Truck",0
"25314",22,"High School",66682.8246887515,"Truck",0
"25315",22,"College",92125.9611142792,"Standard",0
"25316",27,"College",95463.9551924117,"Standard",0
"25317",18,"College",49376.0510229887,"Truck",0
"25318",18,"College",49175.2881085161,"Truck",0
"25319",24,"College",106522.165366792,"Standard",0
"25320",22,"College",62336.1100615762,"Truck",0
"25321",25,"College",100757.25586764,"Standard",0
"25322",20,"High School",69816.2902590112,"Standard",0
"25323",21,"High School",79198.9160855803,"Truck",1
"25324",31,"College",105067.109240101,"Luxury",0
"25325",23,"College",85219.137900847,"Truck",0
"25326",20,"College",79675.5978864185,"Standard",0
"25327",27,"College",91313.1823203425,"Truck",0
"25328",27,"College",111876.914788457,"Luxury",0
"25329",19,"College",48226.3990079658,"Standard",0
"25330",21,"High School",70718.6278306082,"Standard",0
"25331",26,"College",98779.3741038923,"Standard",0
"25332",21,"College",93201.2164361138,"Luxury",0
"25333",40,"High School",93968.2920957293,"Standard",0
"25334",23,"College",106490.315684209,"Standard",0
"25335",19,"College",60493.2551319702,"Standard",0
"25336",28,"High School",75888.3819054739,"Standard",0
"25337",32,"College",111797.345012014,"Standard",0
"25338",21,"High School",67943.4017714917,"Standard",0
"25339",22,"College",82954.7972407002,"Truck",1
"25340",19,"College",71336.3878299201,"Standard",0
"25341",29,"High School",89932.9273679249,"Truck",0
"25342",21,"College",74615.1424069892,"Standard",0
"25343",20,"High School",79152.9821577328,"Truck",1
"25344",26,"College",98830.3757613238,"Standard",0
"25345",28,"College",104255.702956711,"Luxury",0
"25346",20,"College",73659.2455826732,"Standard",1
"25347",19,"High School",69637.7824132363,"Standard",0
"25348",26,"High School",79263.3079802985,"Standard",0
"25349",24,"College",78237.175758314,"Truck",0
"25350",48,"College",135350.84918488,"Standard",0
"25351",46,"College",126632.908298272,"Standard",0
"25352",32,"College",112710.81791917,"Truck",0
"25353",37,"College",105052.898234467,"Luxury",0
"25354",21,"College",76354.5635340774,"Standard",0
"25355",39,"High School",92560.8162981143,"Truck",0
"25356",22,"High School",76100.6676512323,"Standard",0
"25357",27,"College",102318.20630199,"Standard",0
"25358",38,"College",121649.915594427,"Truck",0
"25359",22,"High School",57461.1425965364,"Truck",0
"25360",34,"College",109348.324914054,"Truck",0
"25361",32,"College",103233.409712137,"Standard",0
"25362",18,"College",33588.6522619432,"Standard",0
"25363",19,"College",51414.4424903706,"Standard",0
"25364",21,"High School",77603.3719278735,"Truck",0
"25365",18,"High School",56999.3685335492,"Standard",0
"25366",46,"College",131911.039649508,"Standard",1
"25367",18,"College",42889.5992529971,"Truck",0
"25368",90,"High School",121951.522117059,"Standard",1
"25369",18,"College",59215.6690129892,"Truck",1
"25370",19,"College",78599.0744514711,"Standard",0
"25371",19,"College",50440.4329276092,"Standard",1
"25372",24,"College",83094.494680327,"Standard",0
"25373",20,"College",55696.9455469736,"Truck",0
"25374",25,"College",114685.147553004,"Truck",0
"25375",18,"College",54056.8300000633,"Standard",1
"25376",29,"College",96319.6365793431,"Standard",0
"25377",38,"High School",93664.802359469,"Truck",0
"25378",21,"College",80308.0751626772,"Truck",0
"25379",26,"High School",100120.467963316,"Luxury",0
"25380",24,"College",82116.3469305484,"Standard",0
"25381",22,"College",64197.4492904967,"Standard",0
"25382",18,"College",64397.8790916851,"Truck",0
"25383",20,"College",56667.6032541533,"Truck",0
"25384",21,"High School",73120.9188893069,"Standard",0
"25385",22,"College",89026.3915462299,"Truck",0
"25386",30,"College",110764.592624439,"Truck",0
"25387",32,"College",100944.188439335,"Standard",0
"25388",23,"College",110368.569930803,"Standard",0
"25389",24,"College",82281.9692319887,"Standard",1
"25390",30,"College",114037.10624345,"Luxury",0
"25391",21,"High School",71839.3201193744,"Standard",0
"25392",20,"High School",62609.7493571946,"Truck",0
"25393",26,"College",78042.903518533,"Standard",0
"25394",34,"College",125635.42860733,"Standard",0
"25395",18,"College",36258.4253498159,"Truck",0
"25396",38,"College",118856.107998028,"Luxury",0
"25397",18,"High School",58199.0812565477,"Standard",0
"25398",19,"College",64765.8929951506,"Standard",0
"25399",20,"College",79820.4616438283,"Standard",0
"25400",43,"High School",90729.4495032036,"Truck",0
"25401",24,"College",89627.9774723117,"Standard",0
"25402",25,"High School",78317.3556193995,"Standard",0
"25403",19,"High School",51268.5835942968,"Standard",0
"25404",34,"High School",98495.2120210555,"Standard",0
"25405",33,"College",91876.354774084,"Standard",0
"25406",20,"College",76228.7042871344,"Standard",0
"25407",46,"College",126489.413379897,"Standard",0
"25408",24,"High School",64586.571418187,"Truck",0
"25409",29,"College",89590.6494321508,"Truck",0
"25410",18,"College",27887.3791224864,"Standard",0
"25411",18,"High School",46710.0223480946,"Standard",0
"25412",18,"High School",50126.4411418937,"Truck",0
"25413",18,"High School",38251.2287840929,"Standard",1
"25414",27,"College",107705.75477409,"Standard",0
"25415",33,"College",116821.844306146,"Luxury",0
"25416",18,"High School",55189.3115486824,"Truck",0
"25417",18,"High School",47388.1993511345,"Standard",0
"25418",26,"High School",70351.5691258743,"Standard",0
"25419",24,"High School",80039.4117754786,"Truck",0
"25420",23,"High School",54952.518537536,"Standard",0
"25421",23,"College",94492.6225982617,"Standard",0
"25422",22,"College",70452.008946184,"Standard",0
"25423",26,"College",121891.023195962,"Standard",0
"25424",23,"College",105347.282053819,"Luxury",0
"25425",21,"High School",63331.7981913235,"Truck",0
"25426",19,"College",50746.7948639318,"Standard",0
"25427",22,"College",78224.1377213809,"Truck",0
"25428",20,"College",52783.8003660687,"Standard",1
"25429",43,"College",123138.355573624,"Standard",0
"25430",21,"College",73274.7141100763,"Standard",0
"25431",33,"College",112997.08483691,"Truck",0
"25432",22,"College",88959.5560229488,"Truck",0
"25433",24,"High School",68582.0605477278,"Truck",0
"25434",40,"College",117170.235657057,"Standard",0
"25435",19,"High School",38670.7529925411,"Truck",0
"25436",28,"College",90523.2311292908,"Standard",0
"25437",22,"High School",80335.8147494254,"Truck",0
"25438",36,"High School",75140.3793336427,"Standard",0
"25439",21,"High School",80532.9174360728,"Truck",0
"25440",18,"College",23322.2362970473,"Standard",0
"25441",18,"College",52401.213266122,"Truck",0
"25442",21,"College",90038.5496134709,"Luxury",0
"25443",22,"High School",74370.2225610039,"Truck",0
"25444",25,"College",100753.221392227,"Truck",0
"25445",19,"High School",69588.8200742288,"Standard",0
"25446",20,"College",72876.9533566638,"Standard",0
"25447",45,"High School",82134.9255382144,"Truck",0
"25448",22,"College",99969.708118698,"Standard",0
"25449",21,"College",112796.36923762,"Truck",0
"25450",26,"High School",73466.7159928164,"Truck",0
"25451",34,"High School",87243.5501139308,"Standard",0
"25452",21,"College",85931.1746629866,"Luxury",0
"25453",19,"College",56192.1617371149,"Standard",0
"25454",43,"College",145802.025714802,"Luxury",0
"25455",23,"High School",72250.1430186255,"Truck",0
"25456",21,"High School",50449.7383505978,"Truck",0
"25457",19,"College",64514.5815089608,"Truck",0
"25458",19,"College",75679.7384614734,"Truck",0
"25459",25,"High School",81860.3901277775,"Truck",0
"25460",18,"College",34122.7227927069,"Truck",0
"25461",19,"College",84999.5927617411,"Standard",0
"25462",25,"High School",76693.4646724963,"Truck",0
"25463",57,"College",143306.059669115,"Standard",0
"25464",18,"High School",53380.0169262029,"Standard",0
"25465",37,"College",100309.445930841,"Luxury",0
"25466",23,"High School",69612.797707086,"Standard",0
"25467",18,"College",47902.011416183,"Standard",0
"25468",30,"High School",67096.6617260189,"Truck",0
"25469",28,"College",103768.995382021,"Truck",0
"25470",25,"High School",90376.407309235,"Standard",0
"25471",35,"College",114270.53355007,"Luxury",0
"25472",21,"College",79066.3117867829,"Standard",0
"25473",18,"High School",61948.1763421969,"Standard",0
"25474",21,"High School",75768.3071297946,"Truck",0
"25475",26,"College",107884.180141753,"Truck",0
"25476",18,"High School",70228.4864669321,"Truck",0
"25477",36,"High School",72778.3251733245,"Truck",0
"25478",20,"College",83610.8630709904,"Truck",0
"25479",24,"High School",76835.6879166265,"Standard",0
"25480",29,"College",117070.156789557,"Truck",0
"25481",19,"High School",56324.1523997074,"Standard",0
"25482",28,"College",113857.179599631,"Luxury",0
"25483",20,"College",59953.4034446752,"Standard",0
"25484",19,"College",87604.0767797196,"Truck",0
"25485",23,"College",95416.0867429585,"Luxury",0
"25486",22,"College",92055.4984842311,"Truck",0
"25487",23,"High School",60557.9389048386,"Truck",0
"25488",19,"College",57444.6608787112,"Standard",0
"25489",21,"High School",58824.4484083932,"Truck",0
"25490",21,"College",71722.3500915312,"Standard",0
"25491",18,"College",25398.1735486286,"Truck",0
"25492",19,"College",55866.2527979595,"Standard",0
"25493",21,"High School",56236.8922703529,"Standard",1
"25494",18,"High School",44601.6955559532,"Truck",0
"25495",29,"High School",85316.8311054545,"Truck",0
"25496",20,"College",86022.2139214737,"Luxury",0
"25497",27,"High School",74294.6146486603,"Truck",0
"25498",20,"College",70281.3003931282,"Standard",0
"25499",18,"High School",39074.6355512656,"Standard",0
"25500",22,"College",89601.2050555511,"Standard",0
"25501",22,"College",91558.1371022613,"Standard",0
"25502",23,"High School",70905.7295357465,"Standard",0
"25503",19,"High School",49944.7337259243,"Truck",0
"25504",22,"College",89071.3939991468,"Standard",1
"25505",29,"College",110480.0779635,"Standard",0
"25506",18,"College",55284.539002401,"Truck",0
"25507",21,"College",76544.4689423091,"Standard",0
"25508",18,"College",47750.1139956533,"Standard",0
"25509",34,"College",98607.9278137976,"Truck",0
"25510",28,"College",101881.373488275,"Luxury",0
"25511",19,"College",68067.5670026776,"Truck",1
"25512",19,"College",41619.9916500977,"Standard",0
"25513",29,"High School",86334.3501593916,"Standard",1
"25514",23,"College",89060.4996058341,"Standard",0
"25515",19,"College",71104.9464078396,"Truck",0
"25516",18,"High School",36062.1485632774,"Standard",0
"25517",25,"College",99623.1239458762,"Standard",0
"25518",52,"College",131659.415024786,"Standard",0
"25519",18,"College",35493.4054679396,"Standard",0
"25520",24,"College",96723.8978225336,"Standard",0
"25521",36,"College",116289.683383055,"Standard",0
"25522",19,"College",75629.8492664602,"Standard",0
"25523",26,"College",103339.155468546,"Luxury",0
"25524",38,"High School",97181.9309498852,"Truck",0
"25525",18,"High School",50432.8709902588,"Standard",0
"25526",31,"College",116532.911600723,"Standard",0
"25527",21,"High School",72637.4689456625,"Standard",0
"25528",31,"High School",77337.8910995487,"Truck",0
"25529",22,"College",74423.2147356333,"Truck",0
"25530",18,"College",37693.7708750262,"Truck",0
"25531",23,"College",83758.1881865655,"Standard",0
"25532",21,"High School",76587.3091233114,"Truck",0
"25533",31,"High School",85607.7259607229,"Luxury",1
"25534",25,"College",106226.804139519,"Standard",0
"25535",19,"High School",60892.7555593268,"Truck",1
"25536",30,"High School",81006.1508475217,"Standard",0
"25537",19,"College",70488.5099609242,"Standard",0
"25538",18,"College",31848.6229531646,"Standard",0
"25539",19,"College",59621.6170205893,"Truck",0
"25540",24,"College",104611.588000542,"Truck",0
"25541",48,"High School",100121.535729555,"Standard",0
"25542",26,"High School",78424.9383698726,"Standard",0
"25543",67,"College",132599.914436506,"Truck",0
"25544",31,"College",133099.708131082,"Luxury",1
"25545",18,"High School",25199.5486484202,"Standard",0
"25546",21,"College",90707.1589639064,"Truck",0
"25547",18,"High School",56455.6620445038,"Standard",0
"25548",25,"College",99503.7383017206,"Standard",0
"25549",30,"High School",78919.256677566,"Truck",0
"25550",25,"College",101001.78830978,"Truck",0
"25551",25,"College",108521.003804254,"Truck",0
"25552",23,"College",112252.434997432,"Truck",0
"25553",27,"High School",78824.2197777731,"Standard",0
"25554",23,"High School",83182.7358569124,"Standard",0
"25555",31,"College",111001.464576692,"Luxury",0
"25556",22,"College",97086.7229670258,"Standard",0
"25557",18,"College",49019.3356204831,"Standard",0
"25558",20,"College",56755.3598668997,"Standard",0
"25559",38,"College",98468.4323037353,"Standard",0
"25560",19,"High School",48934.5754143945,"Standard",0
"25561",27,"College",106129.115241413,"Truck",0
"25562",19,"College",55245.6417372856,"Truck",0
"25563",29,"College",111644.507222192,"Truck",0
"25564",24,"College",92487.4062669016,"Standard",0
"25565",20,"High School",59290.2308209174,"Standard",0
"25566",27,"College",97283.4012448772,"Truck",0
"25567",19,"High School",53788.6503382968,"Truck",0
"25568",29,"College",89930.9274821103,"Standard",0
"25569",18,"High School",54549.6477204044,"Standard",0
"25570",31,"College",123006.956702685,"Truck",0
"25571",22,"College",99502.465283982,"Standard",0
"25572",21,"College",84497.5785752895,"Standard",0
"25573",35,"College",102965.612238469,"Luxury",0
"25574",23,"High School",69611.1016398791,"Truck",0
"25575",22,"High School",51599.6107705531,"Standard",0
"25576",24,"College",101883.320576915,"Luxury",0
"25577",20,"College",56773.9326258181,"Standard",0
"25578",25,"College",93466.2277600421,"Standard",0
"25579",33,"High School",80246.5020926523,"Truck",0
"25580",20,"College",89564.6209915206,"Standard",0
"25581",22,"College",89597.8309235317,"Standard",0
"25582",32,"College",88811.367655164,"Standard",0
"25583",40,"High School",103014.392263407,"Truck",0
"25584",41,"High School",104425.914827349,"Standard",0
"25585",26,"High School",75383.4393919701,"Truck",0
"25586",18,"High School",60212.1505182077,"Standard",2
"25587",19,"College",63990.024297013,"Truck",1
"25588",18,"High School",45665.6143395969,"Truck",0
"25589",23,"College",92446.6246929534,"Luxury",1
"25590",21,"College",81417.4326699511,"Standard",0
"25591",23,"College",71594.5702519916,"Standard",0
"25592",22,"High School",71086.2172617726,"Standard",1
"25593",20,"College",70189.7594081365,"Standard",0
"25594",60,"College",158316.710938593,"Standard",0
"25595",18,"College",30153.742168846,"Standard",0
"25596",24,"High School",78437.857419864,"Truck",0
"25597",20,"High School",70088.9408331244,"Standard",0
"25598",26,"College",84279.7034270971,"Standard",1
"25599",18,"College",35865.6285146747,"Truck",1
"25600",25,"College",89945.4562173739,"Truck",0
"25601",29,"College",104383.240612688,"Standard",0
"25602",24,"College",91572.4871012115,"Standard",0
"25603",44,"High School",88235.9596992047,"Standard",0
